"15032003","sport/Jai Alai (Pelota)/left wall","A fronton with left hand wall"" is an indoor fronton with a 36 meters long court where Pala or Main Nue are played. Three walls are used in the game: the front, the back and the left hand wall. """," "
"15032004","sport/Jai Alai (Pelota)/trinquet","A Trinquet"" is an indoor fronton with a 28.5 meters long court surrounded by four walls. The four walls are used in the game. """," "
"15032005","sport/Jai Alai (Pelota)/rebot","The rebot"" is the game played in a fronton ""place libre"" with 5 players in each team. They use a ""chistera"" (56 cm long and 12 cm large) or bare hands. """," "
"15032006","sport/Jai Alai (Pelota)/chistera ancha","The chistera-ancha"" also called the ""cesta punta"" is the game played in a ""jaï alai"" with 1 or 2 players in each team. The players use a long curved basket called the ""chistera"" (68 cm long and 13 cm wide). """," "
"15032007","sport/Jai Alai (Pelota)/chistera corta","The chistera-corta"" is the game played in a fronton ""place libre"" with left hand wall and 3 players in each team. The players use a long curved basket called the ""chistera"" (56 cm long and 12 cm wide). """," "
"15032008","sport/Jai Alai (Pelota)/bare hand","The Main Nue"" (bare hand) is the ancestor of all Basque sports. """," "
"15032009","sport/Jai Alai (Pelota)/pala-ancha","The pala-ancha"" is the game played in a fronton ""place libre"" with 2 players in each team. The players use a heavy wooden bat ""the pala"" (50 cm long and 20 cm wide). """," "
"15032010","sport/Jai Alai (Pelota)/pala-corta","The pala-corta"" is the game played in a fronton with left hand wall and 2 players in each team. The players use a heavy wooden bat the ""pala-corta"" (50 cm long and 10 cm wide). The ""pala"" is the name for a heavy wooden bat. """," "
"15032011","sport/Jai Alai (Pelota)/pasaka","The pasaka"" is the name of the game played in a trinquet by teams of 2 players facing each other on each side of a net where the pelota is hit between opponents. """," "
"15032012","sport/Jai Alai (Pelota)/xare","The xare"", is the name of the game played in a trinquet by teams of 2 players. The players use a ""xare"" (or the Argentina bat) 55 cm long and 16 cm wide. """," "
"15033000","sport/judo","A defensive martial art. "
"15033001","sport/judo/heavyweight","Weight categoriy in Judo: open but usually over 100kg for men and over 78kg for women "
"15033002","sport/judo/half-heavyweight","Weight categoriy in Judo: up to 100kg for men and 78kg for women. "
"15033003","sport/judo/middleweight","Weight categoriy in Judo: up to 90kg for men and 70kg for women. "
"15033004","sport/judo/half-middleweight","Weight categoriy in Judo: up to 81kg for men and 63kg for women. "
"15033005","sport/judo/half-lightweight","Weight categoriy in Judo: up to 73kg for men and 57kg for women. "
"15033006","sport/judo/lightweight","Weight categoriy in Judo: up to 66kg for men and 52kg for women. "
"15033007","sport/judo/extra lightweight","Weight categoriy in Judo: up to 60kg for men and 48kg for women. "
"15034000","sport/karate","A martial art where chops, punches, kicks and throws are used to defeat an opponent. "
"15034001","sport/karate/sparring","Boxing without competition, with padded helmets "
"15034002","sport/karate/formal exercise-DEPRECATED","NA"
"15035000","sport/lacrosse","Two teams of helmeted and padded players try and outscore each other using a netted stick and hard ball. "
"15036000","sport/luge","Luge (French word for sled) is competed in singles or doubles. The competitor(s) lay on their back(s) on an open sled and race down a course. The competitor(s) and the sled must be in contact when passing the finishing line. "
"15036001","sport/luge/singles","individual time trial event in a one seater luge "
"15036002","sport/luge/doubles","time trial for a twin berth luge "
"15037000","sport/marathon","A road race where competitors run 42.195km, generally through city streets "
"15038000","sport/modern pentathlon","The Modern Pentathlon comprises five events run over a single day in the following order: shooting, fencing, swimming, horse riding and running. "
"15038001","sport/modern pentathlon/running","Pentathlon event "
"15038002","sport/modern pentathlon/shooting","Pentathlon event "
"15038003","sport/modern pentathlon/swimming","Pentathlon event "
"15038004","sport/modern pentathlon/fencing","Pentathlon event "
"15038005","sport/modern pentathlon/showjumping","Pentathlon event "
"15039000","sport/motor racing","Motor racing where speed and trusty mechanics are key "
"15039001","sport/motor racing/Formula One","Single cockpit car racing where 20 or so competitors race head to head over varied circuits around the world to win Grand Prix points in an individual and constructors championship "
"15039002","sport/motor racing/F3000","Using less powerful motors than the Formula One, designated construction teams race over varied circuits the world over in speed races for individual and team honours over a season. "
"15039003","sport/motor racing/endurance","Endurance races for a driver and co-pilot using specially built cars. "
"15039004","sport/motor racing/Indy","North American top range professional league speed racing over circuits. "
"15039005","sport/motor racing/CART","North American professional league speed racing. "
"15039006","sport/motor racing/NHRA","North American professional league speed racing. "
"15039007","sport/motor racing/NASCAR","North American professional league speed racing. "
"15039008","sport/motor racing/TRUCKI","North American professional league speed racing. "
"15040000","sport/motor rallying","A season of endurance races over closed circuits including dirt tracks, roads and even snowy conditions featuring specials using adapted road cars with a driver and co-pilot. "
"15040001","sport/motor rallying/rallying","Stage races "
"15040002","sport/motor rallying/pursuit","Cross-country race with mass start, first half of the distance in classic and the other half in free style. "
"15040003","sport/motor rallying/rallycross","Stage races over dirt tracks "
"15041000","sport/motorcycling","Races with 2, 3 or 4 wheels vehicles with a saddle and handlebars "
"15041001","sport/motorcycling/speed-Grand-Prix","A fast and furious race where every second counts "
"15041002","sport/motorcycling/enduro","A race of speed, endurance and regularity over varied surfaces such as through forests and on dirt tracks "
"15041003","sport/motorcycling/grass-track","A race competed on turf "
"15041004","sport/motorcycling/moto-ball","Team sport where drivers play a ball "
"15041005","sport/motorcycling/moto-cross","Raced over dirt tracks featuring severe mounds "
"15041006","sport/motorcycling/rallying","Races run over regular roads "
"15041007","sport/motorcycling/trial","A race of consistency and endurance over varied terrain "
"15041008","sport/motorcycling/endurance","A road race of consistency and endurance "
"15041009","sport/motorcycling/superbike","Engine size "
"15041010","sport/motorcycling/125 cm3","Engine size "
"15041011","sport/motorcycling/250 cm3","Engine size "
"15041012","sport/motorcycling/500 cm3","Engine size "
"15041013","sport/motorcycling/side-cars","Of different engine sizes but attached to a side car featuring a passenger "
"15041014","sport/motorcycling/motoGP","Capacity class 1000ccm "
"15042000","sport/netball","A woman's sport similar to basketball without a board behind the basket "
"15043000","sport/nordic skiing","Practiced in snowy countryside and based on power and endurance. There are classic and free style events with mass or staggered starts. "
"15043001","sport/nordic skiing/cross-country","Nordic ski race "
"15043002","sport/nordic skiing/5 km classical time","A 5km classic race in that the competitor keeps his skis parallel except on steep inclines where the scissor move is used "
"15043003","sport/nordic skiing/10 km classical style","A 10km classic race in that the competitor keeps his skis parallel except on steep inclines where the scissor move is used "
"15043004","sport/nordic skiing/10 km pursuit free style","Staggered start depending on positions with competitors using a skating like technique on skis "
"15043005","sport/nordic skiing/15 km classical style","A 15km race using the classical style of keeping skies parallel "
"15043006","sport/nordic skiing/15 km pursuit free style","15km race with staggered start using free style technique similar to a skating motion "
"15043007","sport/nordic skiing/10 km + 15 km combined","10km classic followed by 15km free-style race "
"15043008","sport/nordic skiing/30 km classical style","A 30km classic race in that the competitor keeps his skis parallel except on steep inclines where the scissor move is used "
"15043009","sport/nordic skiing/30km free style","A 30km free-style race where the most common style is the skate style where competitors slide and the skis do not need to be parallel "
"15043010","sport/nordic skiing/50 km free style","A 50km free style race where the most common style is the skate style where competitors slide and the skis do not need to be parallel "
"15043011","sport/nordic skiing/4x5 km relay","Teams of four competitors ski 5km each in relay fashion "
"15043012","sport/nordic skiing/4x10 km relay","Teams of four competitors ski 10km each in relay fashion "
"15043013","sport/nordic skiing/nordic combined","A two day competition combining the ski jump and a cross-country race. "
"15043014","sport/nordic skiing/raid","NA"
"15043015","sport/nordic skiing/5 km pursuit free style","Cross-country skiing over a 5km course in a pursuit format "
"15043016","sport/nordic skiing/1.5 km sprint free","Cross-country skiing over a 1.5km course in a sprint format "
"15043017","sport/nordic skiing/50 km classic style","Cross-country skiing over a 50km course in a classic style format "
"15044000","sport/orienteering","An individual time-trial over a route marked out by beacons. The competitor has to search out and find in a specific order. The contestant makes his way with the help of a compass and map "
"15044001","sport/orienteering/ski orienteering","An individual ski time-trial over a route marked out by beacons, that the competitor has to search out and find in a specific order. The contestant makes his way with the help of a compass and map "
"15045000","sport/polo","With the aid of a mallet two teams of four horsemen try and knock a bamboo ball into the opponents goal over a pitch 250m long and 150m wide. The game is divided into 4, 6, or 8 time periods of 7min 30sec called chukkas. "
"15046000","sport/power boating","Races between motor boats on rivers or lakes "
"15046001","sport/power boating/F1","Sprint race "
"15046002","sport/power boating/F2","Long distance race "
"15047000","sport/rowing","Boat racing usually on flat calm waters with boats for 1, 2, 4 or 8 rowers "
"15047001","sport/rowing/single sculls","Single person boats with two oars "
"15047002","sport/rowing/double sculls","Two person boats with two oars each "
"15047003","sport/rowing/quadruple sculls","Four person boats with two oars each and without a team mate to give directions "
"15047004","sport/rowing/coxless pair","Two person boats with just one oar each and without a team mate to give directions "
"15047005","sport/rowing/coxless four","Four person boats with just one oar each and without a team mate to give directions "
"15047006","sport/rowing/eight","Eight person boats with just one oar each and without a team mate to give directions "
"15047007","sport/rowing/lightweight","Where a weight category is imposed on competitors "
"15048000","sport/rugby league","Two teams of 13 compete on a pitch where they score tries and penalties by running with and passing an oval ball to be touched down behind the goal line or kicked between goal posts in a tough physical contest "
"15049000","sport/rugby union","Two teams of 15 compete on a pitch where they score tries and penalties by running with and passing an oval ball to be touched down behind the goal line or kicked between goal posts in a tough physical contest "
"15049001","sport/rugby union/rugby 7","A more fun and exciting variety where two teams of 7 compete on a pitch where they score tries and penalties by running with and passing an oval ball to be touched down behind the goal line or kicked between goal posts in a tough physical contest "
"15050000","sport/sailing","Sail boat racing over a route marked by buoys. "
"15050001","sport/sailing/Tornado","Boat Category: two man catamaran (21m/sq mainsail) Olympic sport "
"15050002","sport/sailing/soling","Boat Category: three man keel boat "
"15050003","sport/sailing/49er","Boat Category: two man dinghy (8.23m/sq mainsail) Olympic sport "
"15050004","sport/sailing/Europe","Boat Category: one man dinghy (4.57m/sq mainsail) Olympic sport "
"15050005","sport/sailing/Laser","Boat Category: one man dinghy (4.6m/sq mainsail) Olympic sport "
"15050006","sport/sailing/470","Boat Category: two man dinghy (7.10m/sq mainsail) Olympic sport "
"15050007","sport/sailing/Finn","Boat Category: one man dinghy (10m/sq mainsail) Olympic sport "
"15050008","sport/sailing/Star","Boat Category: two man keel boat (7.10m/sq mainsail) Olympic sport "
"15050009","sport/sailing/flying dutchmann","Boat Category: two man dinghy "
"15050010","sport/sailing/505","Boat Category: two man dinghy "
"15050011","sport/sailing/staging race","Sea racing "
"15050012","sport/sailing/around the world","Open seas racing "
"15050013","sport/sailing/monohull","Single hull craft "
"15050014","sport/sailing/multihulls","Multi hull craft "
"15050015","sport/sailing/yngling","Olympic boat-class. A race around different courses in a boat of 6.35 metres (20ft 10in) long and 1.73 metres (5ft 8in) wide, crewed in Olympic competition only by women. The number of races and the length of the courses varies. "
"15050016","sport/sailing/mistral","Olympic boat class. A staged race using boats of the mistral type, which are 4.24 metres (13ft 11in) long and 1.3 metres (4ft 3in) wide. The number of races and the length of the courses varies. "
"15051000","sport/shooting","Precision sport using a hand gun, rifle or shotgun "
"15051001","sport/shooting/10 m air rifle","Shooting event "
"15051002","sport/shooting/10 m air pistol","Shooting event "
"15051003","sport/shooting/10 m running target","Shooting event "
"15051004","sport/shooting/25 m rapid fire pistol","Shooting event "
"15051005","sport/shooting/25 m sport pistol","Shooting event "
"15051006","sport/shooting/50 m free pistol","Shooting event "
"15051007","sport/shooting/50 m free rifle prone","Shooting event "
"15051008","sport/shooting/50 m free rifle 3x40","Shooting event "
"15051009","sport/shooting/50 m sport rifle 3x20","Shooting event "
"15051010","sport/shooting/trap","Shooting event with moving targets "
"15051011","sport/shooting/double trap","Shooting event with two moving targets launched at the same time "
"15051012","sport/shooting/skeet","Shooting event with moving targets, competitor shoots from a series of positions "
"15052000","sport/ski jumping","Competitors descend a snow covered elevated ramp on skis and try to fly off it as far as possible, receiving marks for distance, style of flight and landing "
"15052001","sport/ski jumping/K90 jump","Competitors jump from 70m and must clear 90m distance in their jump before scoring points for it "
"15052002","sport/ski jumping/K120 jump","Competitors jump from 90m and must clear 120m distance in their jump before scoring points for it "
"15052003","sport/ski jumping/K180 (flying jump)","Competitors jump from 180m and must clear 180m in their jump before scoring points for it "
"15053000","sport/snow boarding","Practiced with a single board (rather than two skis) "
"15053001","sport/snow boarding/giant slalom","Knock-out head-to-head downhill racing "
"15053002","sport/snow boarding/half-pipe","Over a semi-cylindrical tube of 100m competitors must perform a series of moves that are marked for style by 5 judges "
"15054000","sport/soccer","Two teams of eleven try to kick or head a ball into the opponents goal over a match usually of 90 minutes "
"15055000","sport/softball","Similar to baseball but with a larger and softer ball, a thinner bat, shorter gaps between bases and less innings "
"15056000","sport/speed skating","Timed races competed by two skaters at a time on an oval ice track "
"15056001","sport/speed skating/500 m","Speed skating race over 500m "
"15056002","sport/speed skating/1000 m","Speed skating race over 1000m "
"15056003","sport/speed skating/1500 m","Speed skating race over 1500m "
"15056004","sport/speed skating/3000 m","Speed skating race over 3000m "
"15056005","sport/speed skating/5000 m","Speed skating race over 5000m "
"15056006","sport/speed skating/10000 m","Speed skating race over 10000m "
"15056007","sport/speed skating/Short-track","Races of four or more skaters on an oval ice track. Qualifying, semi-finals and finals determine winners. "
"15056008","sport/speed skating/Short-track/st 500 m","Short track speed skate race over 500m "
"15056009","sport/speed skating/Short-track/st 1000m","Short track speed skate race over 1000m "
"15056010","sport/speed skating/Short-track/st 1500m","Short track speed skate race over 1500m "
"15056011","sport/speed skating/Short-track/st 3000m","Short track speed skate race over 3000m "
"15056012","sport/speed skating/Short-track/st 3000m relay","Short track relay speed skate race over 3000m "
"15056013","sport/speed skating/Short-track/st 5000m","Short track speed skate race over 5000m "
"15056014","sport/speed skating/Short-track/st 5000m relay","Short track relay speed skate race over 5000m "
"15057000","sport/speedway","Fast track "
"15058000","sport/sports organisations","Organisations responsible for a specific sport "
"15058001","sport/sports organisations/IOC","International Olympic Committee "
"15058002","sport/sports organisations/international federation","A body responsible for the international coordination of a specific sport "
"15058003","sport/sports organisations/continental federation","A body responsible for the continental coordination of a specific sport "
"15058004","sport/sports organisations/national federation","A body responsible for the national coordination of a specific sport "
"15058005","sport/sports organisations/GAISF","General Association of International Sports Federations "
"15059000","sport/squash","A racket sport of strategy and endurance played by singles or doubles teams in a walled court with a small rubber ball "
"15060000","sport/sumo wrestling","A combat sport of speed and rapidity with much ceremony where two contestants try to throw or slap a competitor out of a marked area. Generally practiced in Japan by large men. "
"15061000","sport/surfing","Water sport where contestants catch and ride waves upright on a surfboard "
"15062000","sport/swimming","A water sport where contestants swim as fast as possible in a given style and win races by being the first to touch home "
"15062001","sport/swimming/50 m freestyle","Competitors cover 50m in any style, though front crawl is universally employed "
"15062002","sport/swimming/100 m freestyle","Competitors cover 100m in any style, though front crawl is universally employed "
"15062003","sport/swimming/200 m freestyle","Competitors cover 200m in any style, though front crawl is universally employed "
"15062004","sport/swimming/400 m freestyle","Competitors cover 400m in any style, though front crawl is universally employed "
"15062005","sport/swimming/800 m freestyle","Competitors cover 800m in any style, though front crawl is universally employed "
"15062006","sport/swimming/1500 m freestyle","Competitors cover 1500m in any style, though front crawl is universally employed "
"15062007","sport/swimming/relay 4x50 m freestyle","Teams of four swimmers cover 50m freestyle in a 200m race "
"15062008","sport/swimming/relay 4x100 m freestyle","Teams of four swimmers cover 100m freestyle in a 400m race "
"15062009","sport/swimming/relay 4x200 m freestyle","Teams of four swimmers cover 200m freestyle in a 800m race "
"15062010","sport/swimming/50 m backstroke","Competitors cover 50m in the backstroke style "
"15062011","sport/swimming/100 m backstroke","Competitors cover 100m in the backstroke style "
"15062012","sport/swimming/200 m backstroke","Competitors cover 200m in the backstroke style "
"15062013","sport/swimming/50 m breaststroke","A 50m race in the breaststroke style, on the front, effecting forward and outward push movements with the arms and backward and outward pushes with the legs "
"15062014","sport/swimming/100 m breaststroke","A 100m race in the breaststroke style, on the front, effecting forward and outward push movements with the arms and backward and outward pushes with the legs "
"15062015","sport/swimming/200 m breaststroke","A 200m race in the breaststroke style, on the front, effecting forward and outward push movements with the arms and backward and outward pushes with the legs "
"15062016","sport/swimming/50 m butterfly","A 50m butterfly race, swum on the front with the shoulders remaining parallel to the water both arms moving in simultaneous windmill fashion, the legs remain together and are moved in a flapping motion. The most physical of all styles. "
"15062017","sport/swimming/100 m butterfly","A 100m butterfly race, swum on the front with the shoulders remaining parallel to the water both arms moving in simultaneous windmill fashion, the legs remain together and are moved in a flapping motion. The most physical of all styles "
"15062018","sport/swimming/200 m butterfly","A 200m butterfly race, swum on the front with the shoulders remaining parallel to the water both arms moving in simultaneous windmill fashion, the legs remain together and are moved in a flapping motion. The most physical of all styles "
"15062019","sport/swimming/100 m medley","Swimmers complete four laps, each in a different style and in this order: butterfly, backstroke, breaststroke and freestyle, covering a total of 100m. "
"15062020","sport/swimming/200 m medley","Swimmers complete four laps, each in a different style and in this order: butterfly, backstroke, breaststroke and freestyle, covering a total of 200m. "
"15062021","sport/swimming/400 m medley","Swimmers complete eight laps, two in each style and in this order: butterfly, backstroke, breaststroke and freestyle, covering a total of 400m. "
"15062022","sport/swimming/relay 4x50 m medlay","A relay team of four, each of whom completes a single lap and each in a different style in this order: backstroke, breaststroke, butterfly and freestyle in a race of 200m total. "
"15062023","sport/swimming/relay4x100 m medley","A relay team of four, each of whom completes two laps and each in a different style in this order: backstroke, breaststroke, butterfly and freestyle in a race of 400m total. "
"15062024","sport/swimming/short course","Races competed in a 25m length pool "
"15062025","sport/swimming/synchronised technical routine","Contestants obtain points from 10 sitting judges by executing certain synchronised artistic shapes and movements in the water. In the technical programme, competitors must execute a range of specific moves in a given order. "
"15062026","sport/swimming/synchronised free routine","In the free programme, music, movements and their order of execution are not restricted. "
"15063000","sport/table tennis","A racket sport for two or four (in doubles), who compete at a table divided by a net using a small bat to play a lightweight ball "
"15064000","sport/Taekwon-Do","A martial art of Korean origin "
"15064001","sport/Taekwon-Do/under 49 kg","Weight category in Taekwon-Do"
"15064002","sport/Taekwon-Do/under 58 kg","Weight category in Taekwon-Do"
"15064003","sport/Taekwon-Do/49-57 kg","Weight category in Taekwon-Do"
"15064004","sport/Taekwon-Do/58-68 kg","Weight category in Taekwon-Do"
"15064005","sport/Taekwon-Do/57-67 kg","Weight category in Taekwon-Do"
"15064006","sport/Taekwon-Do/68-80 kg","Weight category in Taekwon-Do"
"15064007","sport/Taekwon-Do/over 67 kg","Weight category in Taekwon-Do"
"15064008","sport/Taekwon-Do/over 80 kg","Weight category in Taekwon-Do"
"15065000","sport/tennis","A sport where two players, four in doubles, equipped with a racket compete by hitting the ball over a net into the opponent's side of the court with the aim of putting it out of reach within the regulation lines, thus winning points. "
"15065001","sport/tennis/soft tennis","Tennis with a soft rubber ball. (Programme of National Sports Festival in Japan) "
"15066000","sport/triathlon","An endurance multi-sport where competitors first swim, then cycle and then run a road race. Distances vary according to the competition, the Olympic version being 1.5, 40 and 10km respectively. "
"15066001","sport/triathlon/triathlon swimming","Triathlon event "
"15066002","sport/triathlon/triathlon cycling","Triathlon event "
"15066003","sport/triathlon/triathlon run","Triathlon event "
"15067000","sport/volleyball","Two teams of six record points by hitting a ball over a net into the opponent's half of the court, keeping it in the air at all times. Points are won when opponents fail to return the ball. "
"15067001","sport/volleyball/beach volleyball","Two teams of two players compete on a sand court. Unlike indoor volleyball, points are scored only when the serving team wins a rally or forces an error. The sand surface makes it more physically demanding than volleyball. "
"15068000","sport/water polo","Played in a pool between two teams of 7, who must stay afloat and can only use one hand to pass the ball or swim with it before trying to throw it into the opponents net to score goals. "
"15069000","sport/water skiing","On one or two skis contestants are pulled by a power boat along the water's surface "
"15069001","sport/water skiing/slalom","Speed event where contestants round a course marked out by buoys "
"15069002","sport/water skiing/trick","Skiers perform a maximum of figures in a limited time period "
"15069003","sport/water skiing/jump","Skiers perform as long a jump as possible from a ramp in the water "
"15069004","sport/water skiing/combined","A combined event made up of the slalom, jump and trick "
"15070000","sport/weightlifting","A strength test where competitors lift as heavy a weight as possible "
"15070001","sport/weightlifting/snatch","The bar must be lifted from floor to above the head in one movement "
"15070002","sport/weightlifting/clean and jerk","The bar is first lifted to the shoulders and then jerk it above the head and keep it there while maintaining straight legs "
"15070003","sport/weightlifting/48 kg","Competitor weight category in weightlifting"
"15070004","sport/weightlifting/53 kg","Competitor weight category in weightlifting"
"15070005","sport/weightlifting/63 kg","Competitor weight category in weightlifting"
"15070006","sport/weightlifting/75 kg","Competitor weight category in weightlifting"
"15070007","sport/weightlifting/over 75 kg","Competitor weight category in weightlifting"
"15070008","sport/weightlifting/56 kg","Competitor weight category in weightlifting"
"15070009","sport/weightlifting/62 kg","Competitor weight category in weightlifting"
"15070010","sport/weightlifting/69 kg","Competitor weight category in weightlifting"
"15070011","sport/weightlifting/77 kg","Competitor weight category in weightlifting"
"15070012","sport/weightlifting/85 kg","Competitor weight category in weightlifting"
"15070013","sport/weightlifting/94 kg","Competitor weight category in weightlifting"
"15070014","sport/weightlifting/105 kg","Competitor weight category in weightlifting"
"15070015","sport/weightlifting/over 105 kg","Competitor weight category in weightlifting"
"15070016","sport/weightlifting/powerlifting","A strength test where competitors lift as heavy a weight as possible "
"15071000","sport/windsurfing","Contestants must complete a marked out course as fast as possible on a windsurf board "
"15071001","sport/windsurfing/ocean","Races on the open seas "
"15071002","sport/windsurfing/lake","Races competed on lakes "
"15071003","sport/windsurfing/river","Races competed on rivers "
"15071004","sport/windsurfing/land","Races competed on land with a board equipped with wheels "
"15072000","sport/wrestling","Combat sport where each wrestler attempts to win over his adversary, by holding both shoulders on the ground (fall) long enough to be in control. Points can also be decisive. "
"15072001","sport/wrestling/freestyle","A style where leg holds are allowed "
"15072002","sport/wrestling/greco-roman","A style where the only holds allowed are those between the head and the belt "
"15072003","sport/wrestling/over 130 kg","Competitor weight category in wrestling"
"15072004","sport/wrestling/130 kg","Competitor weight category in wrestling"
"15072005","sport/wrestling/97 kg","Competitor weight category in wrestling"
"15072006","sport/wrestling/85 kg","Competitor weight category in wrestling"
"15072007","sport/wrestling/76 kg","Competitor weight category in wrestling"
"15072008","sport/wrestling/69 kg","Competitor weight category in wrestling"
"15072009","sport/wrestling/63 kg","Competitor weight category in wrestling"
"15072010","sport/wrestling/58 kg","Competitor weight category in wrestling"
"15072011","sport/wrestling/54 kg","Competitor weight category in wrestling"
"15072012","sport/wrestling/Swiss wrestling","Traditional Swiss sport similar to wrestling with specific rules "
"15073000","sport/sports event","Sports meeting "
"15073001","sport/sports event/Summer Olympics","Summer Olympics "
"15073002","sport/sports event/Winter Olympics","Winter Olympics "
"15073003","sport/sports event/Summer universiade","Summer universiade "
"15073004","sport/sports event/Winter Universiade","Winter Universiade "
"15073005","sport/sports event/Commonwealth Games","Commonwealth Games "
"15073006","sport/sports event/Winter Goodwill Games","Winter Goodwill Games "
"15073007","sport/sports event/Summer Asian Games","Summer Asian Games "
"15073008","sport/sports event/Winter Asian Games","Winter Asian Games "
"15073009","sport/sports event/Panamerican Games","Panamerican Games "
"15073010","sport/sports event/African Games","African Games "
"15073011","sport/sports event/Mediterranean Games","Mediterranean Games "
"15073012","sport/sports event/SouthEast Asiatic Games","SouthEast Asiatic Games "
"15073013","sport/sports event/PanPacific Games","PanPacific Games "
"15073014","sport/sports event/SouthPacific Games","SouthPacific Games "
"15073015","sport/sports event/PanArabic Games","PanArabic Games "
"15073016","sport/sports event/Summer Goodwill Games","Summer Goodwill Games "
"15073017","sport/sports event/World games","A competition featuring world class athletes "
"15073018","sport/sports event/World Cup","Sports meeting with competitors from the five continents "
"15073019","sport/sports event/intercontinental cup","Sports meeting bringing together competitors from different continents "
"15073020","sport/sports event/continental cup","Sports meeting where competitors come from a single continent "
"15073021","sport/sports event/international cup","Sports meeting where competitors come from several nations "
"15073022","sport/sports event/National Cup","Sports meeting where competitors come from a single nation "
"15073023","sport/sports event/interregional cup","Sports meeting where competitors come from several regions "
"15073024","sport/sports event/regional cup","Sports meeting where competitors come from a single region "
"15073025","sport/sports event/league cup","A competition within a sports league "
"15073026","sport/sports event/world championship","A championship where competitors from the five continents take part "
"15073027","sport/sports event/intercontinental championship","A championship where competitors from the different continents take part "
"15073028","sport/sports event/continental championship 1st level","A championship where top level competitors from a single continent take part "
"15073029","sport/sports event/continental championship 2nd level","A championship where second string competitors from a single continent take part "
"15073030","sport/sports event/continental championship 3rd level","A championship where third string competitors from a single continent take part "
"15073031","sport/sports event/national championship 1st level","A championship where top level competitors from a single nation take part "
"15073032","sport/sports event/national championship 2nd level","A championship where second string competitors from a single continent take part "
"15073033","sport/sports event/national championship3rdlevel","A championship where third string competitors from a single continent take part "
"15073034","sport/sports event/national championship 4th level","A championship where fourth string competitors from a single continent take part "
"15073035","sport/sports event/regional championship","A championship where competitors from a single region take part "
"15073036","sport/sports event/Grand Prix","High level sports competition, most often motor racing "
"15073037","sport/sports event/intercontinental tournament","Tournament where competitors from several continents take part "
"15073038","sport/sports event/continental tournament","Tournament where competitors from a single continent take part "
"15073039","sport/sports event/international tournament","Tournament where competitors from several nations take part "
"15073040","sport/sports event/national tournament","Tournament where competitors from a single nation take part "
"15073041","sport/sports event/inter-nations competition","Tournament where athletes from several nations take part "
"15073042","sport/sports event/inter-clubs competition","Tournament where competitors from several clubs take part "
"15073043","sport/sports event/friendly competition","Sports played but not in a tournament "
"15073044","sport/sports event/all-stars competition","Competition between teams made up of invited stars "
"15073045","sport/sports event/exhibition","demonstration "
"15073046","sport/sports event/Super Bowl","The American football final that determines the champion "
"15073047","sport/sports event/paralympic games","Olympic style Games for athletes with a disability "
"15074000","sport/rodeo","A discipline where wild horses or bulls must be mounted and mastered "
"15074001","sport/rodeo/barrel racing","Rodeo discipline "
"15074002","sport/rodeo/calf roping","Rodeo discipline "
"15074003","sport/rodeo/bull riding","Rodeo discipline "
"15074004","sport/rodeo/bulldogging","Rodeo discipline "
"15074005","sport/rodeo/saddle bronc","Rodeo discipline "
"15074006","sport/rodeo/bareback","Rodeo discipline "
"15074007","sport/rodeo/goat roping","Rodeo discipline "
"15075000","sport/mini golf sport","A game where balls must be holed on an artificial course in as few strokes from the club as possible "
"15076000","sport/bandy","Played outdoors on ice. The size of the ice rink is about the size of a soccer field. Skates like ice hockey. A small hard ball is used for playing. Players play with sticks, much like in ice hockey, but the sticks are shorter and more rounded. "
"15077000","sport/flying disc","A group of events all played with a flying plastic disc. The exact regulation for the disc is different in different events but it has to be unbroken of solid plastic and a production model with no modification. Flying disc is sometimes called Frisbee. "
"15077001","sport/flying disc/ultimate","Team game. Played outdoors on soccer-size field with 7 players per team and indoors with 5 players per team. Games are played to a preset number of goals. Goals are scored by passing the disc to a team-member catching it inside the goal area. "
"15077002","sport/flying disc/guts","Team game where two teams of 5 players each face each other. Teams take turns to throw the disc towards the other team. Points are scored if the opposing team does not catch the disc. "
"15077003","sport/flying disc/overall","Not an event in itself but in most competitions with individual events the winner of the competition will be awarded to the player with the highest combined score in the events. "
"15077004","sport/flying disc/distance","The object is to throw the disc as far as possible. Each player get five throws per turn. Throws are made downwind. World record is over 200 meters. "
"15077005","sport/flying disc/discathon","The object is to throw and run a park course of about 1 kilometre. Four players compete in each heat. They have two discs each. They may also carry a third disc in reserve. Where one thrown disc stops the second disc must be thrown. "
"15077006","sport/flying disc/DDC","Abbreviation for Double Disc Court. Two players per team in a square 13x13 metre. The teams start with one disc per team and throw at each other. Discs are thrown back and forth until one or both hit the ground. "
"15077007","sport/flying disc/SCF","Abbreviation for Self Caught Flights. Divided into two sub events called MTA (Maximum Time Aloft) and TRC (Throw Run Catch). In both sub events the player throws a disc and then runs to catch it with one hand before it hits the ground. "
"15077008","sport/flying disc/freestyle","A judged event where groups of two or three players perform as many tricks as possible. In competitions the judges can use either a ranking system or set scores on presentation, execution and difficulty. "
"15077009","sport/flying disc/accuracy","Each player has 28 throws from various distances and angles to throw the disc through a goal 1.5 x 1.5 meters. World record is 25 of 28 possible. "
